15 CMa;6.892475;-;20.224264;0;4.82;-
43 Cam;6.895069;+;68.888311;0;5.11;-
psi08 Aur;6.899187;+;38.505019;0;6.46;-
omi01 CMa;6.902209;-;24.184211;0;3.89;-
tet CMa;6.903166;-;12.038631;0;4.08;-
e Gem;6.910732;+;13.177825;0;4.73;-
17 CMa;6.917427;-;20.404875;0;5.8;-
37 Gem;6.921852;+;25.375694;0;5.74;-
pi. CMa;6.927064;-;20.136497;0;4.66;-
mu. CMa A;6.935179;-;14.043467;0;5;Isida
iot CMa;6.935618;-;17.054239;0;4.36;-
psi09 Aur;6.942238;+;46.274003;0;5.85;-
tet Men;6.942909;-;79.420192;0;5.45;-
15 Lyn;6.954611;+;58.422747;0;4.35;-
psi10 Aur;6.960308;+;45.094097;0;4.9;-
t Pup;6.973638;-;34.111706;0;5.07;-
39 Gem;6.979836;+;26.081075;0;6.2;-
62 Aur;6.984124;+;38.052325;0;6.02;-
40 Gem;6.991092;+;25.914167;0;6.4;-
41 Gem;7.004396;+;16.078994;0;5.73;-
23 Car;7.014302;-;51.402589;0;5.14;-
sig CMa;7.028652;-;27.934833;0;3.49;-
ome Gem;7.040217;+;24.215444;0;5.2;-
19 Mon;7.04855;-;4.239239;0;4.99;-
omi02 CMa;7.050409;-;23.833292;0;3.02;-
gam CMa;7.062637;-;15.633286;0;4.11;Muliphein
H Pup;7.06489;-;49.583917;0;4.92;-
C Pup;7.067443;-;42.337272;0;5.2;-
zet Gem;7.068481;+;20.570292;0;4.01;Mekbuda
44 Gem;7.088436;+;22.637458;0;6;-
D Pup;7.118633;-;40.893272;0;5.8;-
45 Gem;7.139456;+;15.930678;0;5.47;-
del CMa;7.139857;-;26.393208;0;1.83;Wezen
gam01 Vol;7.145105;-;70.497108;0;5.68;-
gam02 Vol;7.145796;-;70.498925;0;3.78;-
A Pup;7.147519;-;39.655653;0;4.83;-
17 Lyn;7.160492;+;60.792086;0;6.64;-
20 Mon;7.170467;-;4.237111;0;4.91;-
tau Gem;7.185658;+;30.245167;0;4.41;-
47 Gem;7.189741;+;26.856586;0;5.75;-
21 Mon;7.189893;+;0;0;5.44;-
63 Aur;7.194257;+;39.320544;0;4.91;-
del Mon;7.197739;+;0;0;4.15;-
26 CMa;7.203393;-;25.942589;0;5.91;-
E Pup;7.204391;-;40.498806;0;5.3;-
48 Gem;7.207327;+;24.128597;0;5.85;-
I Pup;7.209341;-;46.759306;0;4.49;-
49 Gem;7.213715;+;25.748697;0;7.06;-
L01 Pup;7.220375;-;45.182744;0;4.87;-
51 Gem;7.222854;+;16.158967;0;5.07;-
L02 Pup;7.225644;-;44.639747;0;4.42;-
27 CMa;7.23756;-;26.352517;0;4.42;-
52 Gem;7.244994;+;24.884983;0;5.84;-
ome CMa;7.246848;-;26.772667;0;4.01;-
24 Mon;7.255391;+;0;0;6.42;-
18 Lyn;7.265251;+;59.637467;0;5.2;-
53 Gem;7.265879;+;27.897419;0;5.75;-
145 CMa;7.276899;-;23.315592;0;4.83;-
del Vol;7.280507;-;67.95715;0;3.97;-
pi. Pup;7.28571;-;37.097478;0;2.71;-
64 Aur;7.300615;+;40.883389;0;5.87;-
M Pup;7.30118;-;43.986797;0;5.86;-
lam Gem;7.30155;+;16.540386;0;3.58;-
ups01 Pup;7.305109;-;36.733956;0;4.65;-
F Pup;7.309309;-;39.210281;0;5.24;-
ups02 Pup;7.310607;-;36.742739;0;5.11;-
29 CMa;7.311216;-;24.5587;0;4.88;-
tau CMa;7.311802;-;24.954383;0;4.37;-
R CMa;7.324495;-;16.39525;0;5.7;-
del Gem;7.335386;+;21.982339;0;3.5;Wasat
56 Gem;7.365795;+;20.443661;0;5.09;-
65 Aur;7.367394;+;36.760583;0;5.12;-
20 Lyn B;7.370449;+;50.147694;0;7.59;-
47 Cam;7.371436;+;59.901975;0;6.36;-
19 Lyn B;7.38079;+;55.284303;0;6.86;-
19 Lyn A;7.381127;+;55.281392;0;5.8;-
58 Gem;7.391149;+;22.945353;0;6.17;-
57 Gem;7.391253;+;25.050533;0;5.04;-
66 Aur;7.402352;+;40.672389;0;5.23;-
59 Gem;7.409293;+;27.637853;0;5.77;-
1 CMi;7.416161;+;11.669522;0;5.37;-
eps Men;7.427249;-;79.094189;0;5.54;-
eps CMi;7.427471;+;9.276097;0;4.99;-
iot Gem;7.428777;+;27.798086;0;3.78;Propus
21 Lyn;7.445237;+;49.211522;0;4.61;-
61 Gem;7.448981;+;20.257556;0;5.94;-
bet CMi;7.452519;+;8.289406;0;2.89;Gomeisa
63 Gem;7.462321;+;21.445264;0;5.2;-
eta CMi;7.467243;+;6.941975;0;5.22;-
gam CMi;7.469387;+;8.925531;0;4.33;-
y Pup;7.484915;-;38.812067;0;5.41;-
rho Gem;7.485199;+;31.784531;0;4.16;-
sig Pup;7.487175;-;43.301439;0;3.25;-
64 Gem;7.489011;+;28.118275;0;5.07;-
6 CMi;7.496606;+;12.006561;0;4.55;-
b Gem;7.496878;+;27.916139;0;5.01;-
22 Lyn;7.498877;+;49.672461;0;5.35;-
U Mon;7.513186;-;9.776892;0;6.81;-
VZ Cam;7.517906;+;82.411467;0;4.92;-
del01 CMi;7.534986;+;1.914478;0;5.24;-
del02 CMi;7.553241;+;3.290381;0;5.59;-
68 Gem;7.560135;+;15.826661;0;5.27;-
z Pup;7.564179;-;36.338394;0;5.42;-
del03 CMi;7.571081;+;3.371725;0;5.83;-
n Pup A;7.571839;-;23.473661;0;5.06;-
p Pup;7.589694;-;28.369319;0;4.65;-
Q Car;7.594368;-;52.533833;0;4.93;-
ups Gem;7.598708;+;26.895744;0;4.06;-
y02 Pup;7.6122;-;48.830169;0;5.69;-
25 Mon;7.621303;-;4.110981;0;5.14;-
f Pup;7.622808;-;34.968522;0;4.53;-
m Pup;7.638347;-;25.364789;0;4.69;-
y03 Pup;7.638391;-;48.601439;0;5.68;-
70 Gem;7.642462;+;35.048547;0;5.58;-
e Pup;7.645527;-;36.496831;0;5.78;-
k01 Pup;7.64705;-;26.801803;0;3.8;Markeb
omi Gem;7.652759;+;34.584364;0;4.89;-
d01 Pup;7.657594;-;38.308025;0;4.84;-
f Gem;7.657942;+;17.674517;0;5.04;-
d02 Pup;7.662171;-;38.139286;0;5.73;-
d03 Pup;7.663299;-;38.260656;0;5.76;-
d04 Pup;7.666109;-;37.579422;0;5.99;-
140 Pup;7.673114;-;15.263925;0;4.98;-
23 Lyn;7.680426;+;57.082864;0;6.09;-
alf Mon;7.687454;-;9.551131;0;3.94;-
zet Vol;7.697017;-;72.606097;0;3.93;-
24 Lyn;7.716793;+;58.710483;0;4.93;-
sig Gem;7.721869;+;28.883528;0;4.23;-
1 Pup;7.725665;-;28.410956;0;4.63;-
W Pup;7.728314;-;40.933744;0;5.12;-
l Pup;7.730131;-;28.954833;0;3.94;-
c Gem;7.735254;+;25.784158;0;5.3;-
kap Gem;7.740792;+;24.398;0;3.57;-
79 Gem;7.752593;+;20.316047;0;6.53;-
c Pup;7.754249;-;37.968583;0;3.62;-
2 Pup B;7.757983;-;14.686147;0;7.03;-
2 Pup A;7.758094;-;14.690533;0;6.06;-
171 Pup;7.759718;-;34.172397;0;5.36;-
4 Pup;7.765798;-;14.563806;0;5.03;-
g Gem;7.768735;+;18.510039;0;4.89;-
11 CMi;7.771167;+;10.768256;0;5.25;-
49 Cam;7.774282;+;62.830522;0;6.5;-
51 Cam;7.777799;+;65.455675;0;5.93;-
pi. Gem;7.791757;+;33.415703;0;5.14;-
5 Pup;7.799087;-;12.192756;0;5.48;-
omi Pup;7.801437;-;25.937181;0;4.4;-
Q Pup;7.8056;-;47.077728;0;4.69;-
82 Gem;7.809345;+;23.140983;0;6.18;-
188 Pup;7.817133;-;24.9122;0;5.32;-
P Pup;7.820638;-;46.373206;0;4.1;-
ksi Pup;7.821571;-;24.859786;0;3.34;Azmidiske
6 Pup;7.828111;-;17.228406;0;5.17;-
8 Pup;7.861358;-;12.819408;0;6.37;-
zet CMi;7.861663;+;1.766867;0;5.12;-
9 Pup;7.862861;-;13.897994;0;5.16;-
a Pup;7.870288;-;40.575781;0;3.71;-
212 Pup;7.871019;-;34.705419;0;5.01;-
10 Pup;7.871911;-;14.846175;0;5.69;-
b Pup;7.877402;-;38.862814;0;4.49;-
J Pup;7.888377;-;48.102942;0;4.22;-
phi Gem;7.891616;+;26.765792;0;4.97;-
25 Lyn;7.908129;+;47.385981;0;6.25;-
26 Lyn;7.91186;+;47.5646;0;5.47;-
85 Gem;7.927749;+;19.883972;0;5.38;-
chi Car;7.946309;-;52.98235;0;3.46;-
j Pup;7.94765;-;22.880122;0;4.2;-
1 Cnc;7.949848;+;15.790286;0;5.8;-
N Pup;7.955118;-;44.109864;0;5.08;-
chi Pup;7.961141;-;30.334567;0;4.76;-
O Pup;7.964367;-;45.577667;0;5.14;-
V Pup;7.970677;-;49.244914;0;4.47;-
14 CMi;7.972404;+;2.224758;0;5.3;-
12 Pup;7.984921;-;23.310394;0;5.09;-
27 Mon;7.995598;-;3.679583;0;4.93;-
D01 Car;8.005547;-;63.5675;0;4.81;-
3 Cnc;8.013141;+;17.3087;0;5.6;-
ome Cnc;8.015521;+;25.392836;0;5.87;-
28 Mon;8.020371;-;1.392603;0;4.69;-
5 Cnc;8.02508;+;16.455308;0;5.99;-
53 Cam;8.02846;+;60.324356;0;6.02;-
ome02 Cnc;8.028821;+;25.089467;0;6.32;-
G CMi;8.03776;+;2.334561;0;4.39;-
54 Cam;8.043273;+;57.273625;0;6.48;-
chi Gem;8.058635;+;27.794319;0;4.94;-
14 Pup;8.078172;-;19.728153;0;6.12;-
8 Cnc;8.08458;+;13.118217;0;5.14;-
mu.01 Cnc;8.10511;+;22.635489;0;5.96;-
28 Lyn;8.119429;+;43.260364;0;6.35;-
rho Pup;8.12575;-;24.304431;0;2.83;-
mu.02 Cnc;8.129404;+;21.581819;0;5.3;-
eps Vol;8.132167;-;68.617067;0;4.35;-
27 Lyn;8.140957;+;51.506669;0;4.78;-
zet Mon;8.143236;-;2.983786;0;4.36;-
12 Cnc;8.145124;+;13.640911;0;6.25;-
B Car;8.150185;-;61.302414;0;4.74;-
16 Pup;8.150454;-;19.245014;0;4.4;-
13 Cnc;8.170307;+;25.844481;0;6.44;-
psi Cnc;8.174218;+;25.507342;0;5.73;-
18 Pup;8.177729;-;13.799208;0;5.53;-
19 Pup;8.187863;-;12.926997;0;4.72;-
h01 Pup;8.189304;-;39.618547;0;4.44;-
AH Vel;8.199991;-;46.64435;0;5.77;-
zet02 Cnc;8.203553;+;17.647572;0;5.63;-
zet01 Cnc A;8.203553;+;17.647572;0;6.02;Tegmine
55 Cam;8.213552;+;68.474069;0;5.34;-
15 Cnc;8.21913;+;29.656542;0;5.62;-
20 Pup;8.222213;-;15.788222;0;4.99;-
r Pup;8.224866;-;35.899514;0;4.78;-
16 Vel;8.226179;-;50.196069;0;5.52;-
h02 Pup;8.234145;-;40.347892;0;4.42;-
C Car;8.254419;-;62.915619;0;5.16;-
56 Cam;8.264029;+;60.380603;0;6.43;-
bet Cnc;8.275256;+;9.185553;0;3.53; Al Tarf
21 Pup;8.289759;-;16.285111;0;6.32;-
29 Lyn;8.297337;+;59.571133;0;5.63;-
alf Cha;8.308764;-;76.919728;0;4.05;-
q Pup;8.309254;-;36.659286;0;4.44;-
57 Cam;8.321433;+;62.507164;0;5.73;-
kap01 Vol;8.330267;-;71.514908;0;5.33;-
kap02 Vol;8.333481;-;71.505386;0;5.63;-
chi Cnc;8.334406;+;27.217764;0;5.13;-
30 Lyn;8.340572;+;57.743278;0;5.89;-
lam Cnc;8.34226;+;24.022314;0;5.92;-
tet Cha;8.344039;-;77.484475;0;4.34;-
w Pup;8.356396;-;33.054367;0;4.83;-
eta Vol;8.367905;-;73.399986;0;5.28;-
B Vel;8.375473;-;48.490419;0;4.79;-
22 Pup;8.37968;-;13.054786;0;6.13;-
31 Lyn;8.380586;+;43.188142;0;4.25;Alsciaukat
d01 Cnc;8.3894;+;18.332208;0;5.94;-
21 Cnc;8.398648;+;10.632006;0;6.11;-
1 Hya;8.409726;-;3.751239;0;5.61;-
30 Mon;8.427686;-;3.906364;0;3.91;-
bet Vol;8.428943;-;66.136894;0;3.77;-
d02 Cnc;8.430521;+;17.046281;0;6.11;-
2 Hya;8.440889;-;3.987439;0;5.6;-
phi01 Cnc;8.441029;+;27.893594;0;5.58;-
24 Cnc A;8.444387;+;24.534172;0;6.51;-
27 Cnc;8.445539;+;12.654622;0;5.56;-
phi02 Cnc B;8.446343;+;26.934342;0;6.3;-
F Vel;8.460162;-;53.088483;0;5.08;-
28 Cnc;8.476885;+;24.144928;0;6.05;-
29 Cnc;8.477039;+;14.210825;0;5.94;-
33 Vel;8.484656;-;47.928906;0;5.33;-
omi UMa;8.504452;+;60.718414;0;3.35;Muscida
ups01 Cnc;8.525144;+;24.081114;0;5.71;-
tet Cnc;8.526592;+;18.094425;0;5.33;-
34 Cnc;8.544409;+;10.066006;0;6.48;-
eta Cnc;8.545138;+;20.441167;0;5.33;-
ups02 Cnc;8.550029;+;24.084794;0;6.35;-
32 Lyn;8.556036;+;36.436431;0;6.2;-
2 UMa;8.576699;+;65.145128;0;5.47;-
C Vel;8.578777;-;49.9442;0;5.01;-
33 Lyn;8.578857;+;36.419622;0;5.76;-
e01 Car;8.587654;-;58.224736;0;5.27;-
35 Cnc;8.588735;+;19.590064;0;6.55;-
e02 Car;8.588808;-;58.009233;0;4.84;-
3 Hya;8.591166;-;7.982294;0;5.72;-
47 Vel;8.597785;-;50.96965;0;5.79;-
c Cnc;8.618269;+;9.655581;0;5.92;-
e Vel;8.627398;-;42.989081;0;4.11;-
del Hya;8.627602;+;5.703786;0;4.14;-
eta Pyx;8.631153;-;26.255003;0;5.24;-
37 Cnc;8.63477;+;9.574617;0;6.54;-
sig Hya;8.645955;+;3.341439;0;4.45;Minchir
tet Vol;8.651434;-;70.386744;0;5.19;-
pi.01 UMa;8.653251;+;65.020908;0;5.63;-
zet Pyx;8.661798;-;29.561094;0;4.86;-
38 Cnc;8.661849;+;19.778456;0;6.65;-
a Hya;8.667076;-;12.475375;0;4.98;-
bet Pyx;8.668373;-;35.308353;0;3.97;-
39 Cnc;8.66845;+;20.007789;0;6.39;-
40 Cnc;8.669848;+;19.971133;0;6.61;-
pi.02 UMa;8.670229;+;64.327936;0;4.59;-
omi Vel;8.671551;-;52.921911;0;3.6;-
eps Cnc;8.67417;+;19.544808;0;6.29;Praesepe
d Car;8.676952;-;59.761;0;4.31;-
b Vel;8.677103;-;46.648744;0;3.77;-
42 Cnc;8.678669;+;19.719317;0;6.83;-
34 Lyn;8.683631;+;45.834006;0;5.35;-
n Vel;8.686981;-;47.317122;0;4.74;-
eta Cha;8.688754;-;78.963358;0;5.46;-
9 Hya;8.695371;-;15.943383;0;4.87;-
9 Cha;8.720061;-;79.070083;0;6.05;-
45 Cnc;8.720091;+;12.680875;0;5.62;-
eta Hya;8.72041;+;3.398661;0;4.3;-
gam Cnc;8.721429;+;21.468503;0;4.66;Asellus Borealis
alf Pyx;8.726538;-;33.186386;0;3.68;-
D Vel;8.727853;-;49.822803;0;5.15;-
F Hya;8.727881;-;7.233728;0;4.63;-
d Vel;8.739985;-;42.649278;0;4.05;-
del Cnc;8.74475;+;18.154347;0;3.94;Asellus Australis
b Cnc;8.745843;+;10.081667;0;5.63;-
10 Hya;8.750356;+;5.680586;0;6.13;-
46 Cnc;8.755951;+;30.697753;0;6.12;-
a Vel;8.767123;-;46.041531;0;3.87;-
D Hya;8.772928;-;13.547733;0;4.32;-
iot Cnc B;8.777771;+;28.765069;0;6.58;-
iot Cnc;8.778283;+;28.759906;0;4.03;-
f Car;8.778486;-;56.769781;0;4.5;-
eps Hya;8.779591;+;6.418789;0;3.38;-
50 Cnc;8.782228;+;12.109961;0;5.89;-
rho Hya;8.807214;+;5.837817;0;4.35;-
14 Hya;8.822702;-;3.443022;0;5.3;-
h Vel;8.827544;-;40.320158;0;5.47;-
g Vel;8.829899;-;45.307875;0;4.94;-
gam Pyx;8.842201;-;27.709847;0;4.02;-
f Vel;8.842628;-;46.529189;0;5.09;-
54 Cnc;8.850407;+;15.35065;0;6.36;-
52 Cnc;8.853001;+;15.999428;0;7.63;-
15 Hya;8.859558;-;7.17725;0;5.55;-
35 Lyn;8.865786;+;43.7266;0;5.15;-
53 Cnc;8.874609;+;28.259158;0;6.25;-
sig01 Cnc;8.876284;+;32.474158;0;5.67;-
rho01 Cnc;8.876615;+;28.330856;0;5.96;-
b UMa;8.8896;+;61.962269;0;5.72;-
57 Cnc;8.904091;+;30.579108;0;5.4;-
c Car;8.917453;-;60.644614;0;3.84;-
X Cnc;8.923023;+;17.231275;0;6.28;-
zet Hya;8.923233;+;5.945511;0;3.11;-
17 Hya B;8.92489;-;7.971094;0;6.07;-
del Pyx;8.925436;-;27.681861;0;4.87;-
rho02 Cnc;8.927689;+;27.927492;0;5.23;-
60 Cnc;8.932097;+;11.626025;0;5.44;-
H Vel;8.938654;-;52.722892;0;4.68;-
6 UMa;8.943734;+;64.603817;0;5.57;-
zet Oct;8.944719;-;85.66315;0;5.43;-
sig02 Cnc;8.949055;+;32.910439;0;5.44;-
b01 Car;8.94956;-;59.229336;0;4.93;-
omi01 Cnc;8.954153;+;15.322761;0;5.22;-
omi02 Cnc;8.959778;+;15.581283;0;5.68;-
61 Cnc;8.966296;+;30.233817;0;6.25;-
alf Cnc;8.974783;+;11.857692;0;4.26;Acubens
iot UMa;8.986893;+;48.042314;0;3.12;Talitha
b02 Car;8.990051;-;59.083706;0;5.17;-
sig03 Cnc;8.992404;+;32.418564;0;5.23;-
w Vel;9.001502;-;41.253608;0;4.45;-
10 UMa;9.010757;+;41.783394;0;3.96;-
66 Cnc;9.023369;+;32.2523;0;5.89;-
67 Cnc;9.030233;+;27.902597;0;6.07;-
alf Vol;9.040777;-;66.396069;0;4;-
rho UMa;9.042415;+;67.629617;0;4.74;-
nu. Cnc;9.045629;+;24.452914;0;5.45;-
kap UMa;9.060432;+;47.15665;0;3.57;-
c Vel;9.069245;-;47.097739;0;3.75;-
70 Cnc;9.069408;+;27.898308;0;6.67;-
G Car;9.085781;-;72.602703;0;4.47;-
E Car;9.093993;-;70.5385;0;4.66;-
ome Hya;9.099546;+;5.092319;0;4.99;-
kap Cnc;9.129114;+;10.668189;0;5.23;-
lam Vel;9.133266;-;43.432589;0;2.23;Alsuhail
tau Cnc;9.133348;+;29.654233;0;5.42;-
kap Pyx;9.134134;-;25.858539;0;4.62;-
74 Cnc;9.135664;+;14.711397;0;7.69;-
sig01 UMa;9.139861;+;66.873236;0;5.15;-
19 Hya;9.145051;-;8.589511;0;5.6;-
75 Cnc;9.146481;+;26.629125;0;5.95;-
f UMa;9.147883;+;51.604722;0;4.46;-
ksi Cnc;9.155982;+;22.045458;0;5.16;-
20 Hya;9.159881;-;8.78765;0;5.47;-
eps Pyx;9.165669;-;30.365403;0;5.59;-
79 Cnc;9.172461;+;21.996417;0;6.04;-
sig02 UMa;9.173205;+;67.134011;0;4.8;-
RS Cnc;9.177444;+;30.963136;0;6.04;-
tau UMa;9.181961;+;63.513633;0;4.67;-
a Car;9.182803;-;58.966892;0;3.43;-
i Car;9.187978;-;62.316981;0;3.96;-
80 Cnc;9.199142;+;18.044114;0;6.87;-
pi.01 Cnc;9.204875;+;14.996042;0;6.49;-
21 Hya;9.207234;-;7.109833;0;6.1;-
36 Lyn;9.230064;+;43.217908;0;5.3;-
c UMa;9.239039;+;61.423317;0;5.18;-
tet Hya;9.239408;+;2.314289;0;3.89;-
z Vel;9.240135;-;43.2275;0;5.24;-
k01 Vel;9.249214;-;37.602397;0;5.85;-
pi.02 Cnc;9.253848;+;14.941508;0;5.36;-
l Vel;9.260197;-;38.569942;0;4.92;-
k Vel;9.262522;-;37.41315;0;4.63;Markeb
17 UMa;9.263829;+;56.741408;0;5.28;-
e UMa;9.269814;+;54.02185;0;4.8;-
g Car;9.27002;-;57.541475;0;4.34;-
24 Hya;9.278158;-;8.744756;0;5.49;-
23 Hya;9.27826;-;6.353147;0;5.24;-
iot Car;9.284841;-;59.275261;0;2.21;Tureis
25 Hya;9.291446;-;11.961964;0;7.35;-
K Vel;9.301631;-;51.050858;0;5.26;-
38 Lyn;9.31403;+;36.802356;0;3.82;-
83 Cnc;9.316341;+;17.705372;0;6.61;-
26 Hya;9.329551;-;11.97485;0;4.77;-
27 Hya;9.341394;-;9.555697;0;4.8;-
37 Lyn;9.345489;+;51.266061;0;6.14;-
k Car;9.349114;-;62.404633;0;4.79;-
alf Lyn;9.350918;+;34.392567;0;3.14;-
tet Pyx;9.35822;-;25.965439;0;4.71;-
lam Pyx;9.386738;-;28.833881;0;4.71;-
iot Cha;9.402562;-;80.786875;0;5.34;-
kap Leo;9.410905;+;26.182331;0;4.47;Al Minliar al Asad
28 Hya;9.423343;-;5.117394;0;5.6;-
I Vel;9.438322;-;53.378906;0;5.09;-
29 Hya;9.454066;-;9.223756;0;6.53;-
G Hya;9.455114;-;22.343803;0;4.72;-
alf Hya;9.45979;-;8.658603;0;1.99;Alfard
ome Leo;9.474282;+;9.056783;0;5.4;-
3 Leo;9.474771;+;8.1883;0;5.72;-
41 Lyn;9.477775;+;45.601483;0;5.4;-
tau01 Hya;9.48579;-;2.768956;0;4.59;-
eps Ant;9.487422;-;35.951336;0;4.51;-
psi Vel;9.511658;-;40.466739;0;3.6;-
7 LMi;9.512006;+;33.655708;0;5.87;-
zet01 Ant B;9.512708;-;31.891072;0;7;-
N Vel;9.520366;-;57.034378;0;3.16;-
h UMa;9.525438;+;63.061797;0;3.65;-
zet02 Ant;9.5256;-;31.871828;0;5.91;-
8 LMi;9.525669;+;35.103275;0;5.39;-
H Car;9.526743;-;73.080914;0;5.46;-
lam Leo;9.528674;+;22.967975;0;4.32;Alterf
ksi Leo;9.532427;+;11.299828;0;4.99;-
6 Leo;9.53266;+;9.715764;0;5.07;-
tau02 Hya;9.533035;-;1.184667;0;4.54;-
tet UMa;9.547856;+;51.678567;0;3.17;-
9 LMi;9.558434;+;36.48695;0;6.19;-
zet Cha;9.564826;-;80.941258;0;5.07;-
L Vel;9.569109;-;51.255267;0;5.01;-
10 LMi;9.570384;+;36.397561;0;4.54;-
h Car;9.574069;-;59.229756;0;4.08;-
d UMa;9.574684;+;69.830344;0;4.54;-
33 Hya;9.575736;-;5.914944;0;5.56;-
26 UMa;9.580399;+;52.051481;0;4.47;-
22 UMa;9.581535;+;72.205683;0;5.77;-
11 LMi;9.594307;+;35.810208;0;5.4;-
7 Leo;9.598023;+;14.379589;0;6.32;-
M Vel;9.613761;-;49.355036;0;4.34;-
8 Leo;9.617383;+;16.437953;0;5.73;-
10 Leo;9.620187;+;6.835781;0;5;-
9 Leo;9.630526;+;24.670278;0;6.61;-
34 Hya;9.630974;-;9.424447;0;6.4;-
11 Leo;9.633687;+;14.347247;0;6.63;-
y Vel;9.633737;-;43.19095;0;5.51;-
42 Lyn;9.639382;+;40.239792;0;5.28;-
2 Sex;9.640913;+;4.649294;0;4.68;-
m Car;9.655832;-;61.328058;0;4.51;-
37 Hya;9.663169;-;10.570275;0;6.31;-
iot Hya;9.664267;-;1.142803;0;3.9;-
kap Hya;9.671767;-;14.332292;0;5.07;-
omi Leo;9.685843;+;9.892308;0;3.52;Subra
I Hya;9.688058;-;23.591511;0;4.76;-
13 Leo;9.694024;+;25.912878;0;6.26;-
43 Lyn;9.700095;+;39.757861;0;5.61;-
13 LMi;9.711872;+;35.093383;0;6.12;-
27 UMa;9.715885;+;72.252622;0;5.15;-
f Leo;9.725906;+;29.974483;0;5.64;-
O Vel;9.728399;-;53.891283;0;5.56;-
psi Leo;9.728862;+;14.021692;0;5.36;-
tet Ant;9.736694;-;27.769469;0;4.78;-
l Car;9.754115;-;62.507903;0;3.69;-
eps Leo;9.764187;+;23.774256;0;2.97;Ras Elased Australis
28 UMa;9.765379;+;63.653308;0;6.51;-
nu. Cha;9.772399;-;76.776119;0;5.43;-
18 Leo;9.773147;+;11.810039;0;5.67;-
44 Lyn;9.775462;+;57.128069;0;5.09;-
14 LMi;9.778468;+;45.114406;0;6.81;-
ups Car;9.785034;-;65.072006;0;2.92;-
19 Leo;9.790546;+;11.568175;0;6.44;-
15 LMi;9.809826;+;46.021014;0;5.08;-
20 Leo;9.830582;+;21.179425;0;6.1;-
u Vel;9.832538;-;45.732736;0;5.09;-
16 LMi;9.837186;+;39.631703;0;6.64;-
4 Sex;9.841689;+;4.343656;0;6.24;-
ups UMa;9.849909;+;59.039092;0;3.78;-
23 Leo;9.850551;+;13.066236;0;6.45;-
6 Sex;9.853898;-;4.243344;0;6.01;-
ups01 Hya;9.85797;-;14.846611;0;4.11;-
m Vel;9.861296;-;46.547619;0;4.58;-
g Leo;9.864731;+;24.3954;0;5.29;-
phi UMa;9.868434;+;54.064336;0;4.55;-
7 Sex;9.870046;+;2.454119;0;6.02;-
gam Sex;9.875125;-;8.104997;0;5.07;-
mu. Leo;9.879394;+;26.006964;0;3.88;Ras Elased Borealis
9 Sex;9.901862;+;4.945414;0;6.72;-
31 UMa;9.928612;+;49.819844;0;5.27;-
18 LMi;9.942035;+;32.384664;0;6.55;-
phi Vel;9.947706;-;54.567794;0;3.52;-
19 LMi;9.961404;+;41.055636;0;5.11;-
nu. Leo;9.970382;+;12.4448;0;5.26;-
eta Ant;9.981188;-;35.890972;0;5.23;-
12 Sex;9.9953;+;3.384803;0;6.69;-
pi. Leo;10.003557;+;8.044225;0;4.68;-
mu. Cha;10.012164;-;82.214672;0;5.53;-
20 LMi;10.016849;+;31.923725;0;5.37;-
mu.02 Cha;10.068659;-;81.565494;0;6.6;-
13 Sex;10.069009;+;3.201061;0;6.43;-
ups02 Hya;10.085408;-;13.064625;0;4.6;-
14 Sex;10.113174;+;5.611492;0;6.2;-
eta Leo;10.122209;+;16.762667;0;3.48;Al'dzhabkhakh
21 LMi;10.123823;+;35.244694;0;4.49;-
31 Leo;10.131742;+;9.997508;0;4.39;-
alf Sex;10.132302;+;0;0;4.48;-
Q Vel;10.148955;-;51.811264;0;4.85;-
S Car;10.156081;-;61.549006;0;6.94;-
17 Sex;10.168761;-;8.408167;0;5.91;-
lam Hya;10.176466;-;12.354053;0;3.61;-
18 Sex;10.182184;-;8.418464;0;5.64;-
34 Leo;10.193948;+;13.355117;0;6.43;-
19 Sex;10.213434;+;4.614681;0;5.77;-
M Car;10.225176;-;66.372811;0;5.15;-
ome Car;10.228949;-;70.037897;0;3.29;-
20 Sex;10.228994;-;7.38405;0;7.37;-
21 Sex;10.235667;-;7.993503;0;6.97;-
q Vel;10.245599;-;42.121936;0;3.85;-
22 LMi;10.251761;+;31.468064;0;6.47;-
U UMa;10.25213;+;59.985542;0;6.18;-
23 LMi;10.270676;+;29.310503;0;5.49;-
24 LMi;10.274468;+;28.682489;0;6.46;-
35 Leo;10.275636;+;23.503094;0;5.95;-
37 Leo;10.277983;+;13.728331;0;5.42;-
zet Leo;10.278168;+;23.417331;0;3.43;Adhafera
q Car;10.284716;-;61.332308;0;3.39;-
lam UMa;10.284978;+;42.914467;0;3.45;Tania Borealis
39 Leo;10.287372;+;23.106225;0;5.81;-
eps Sex;10.293834;-;8.068914;0;5.25;-
32 UMa;10.300563;+;65.10835;0;5.74;-
40 Leo;10.328936;+;19.470936;0;4.78;-
J Vel;10.348554;-;56.043219;0;4.5;-
23 Sex;10.350557;+;2.289725;0;6.66;-
42 Leo;10.363973;+;14.975775;0;6.16;-
r Vel;10.372107;-;41.649958;0;4.82;-
mu. UMa;10.37215;+;41.499514;0;3.06;Tania Australis
L Car;10.382819;-;66.901494;0;4.97;-
43 Leo;10.383458;+;6.542647;0;6.06;-
